Title,URL,Severity
OpenStack Neutron can use an incorrect ID during policy enforcement,https://github.com/advisories/GHSA-f27h-g923-68hw,Moderate
virtualenv allows command injection through activation scripts for a virtual environment,https://github.com/advisories/GHSA-rqc4-2hc7-8c8v,High
Deserialization of Untrusted Data in Hugging Face Transformers,https://github.com/advisories/GHSA-qxrp-vhvm-j765,High
Deserialization of Untrusted Data in Hugging Face Transformers,https://github.com/advisories/GHSA-wrfc-pvp9-mr9g,High
Deserialization of Untrusted Data in Hugging Face Transformers,https://github.com/advisories/GHSA-hxxf-235m-72v3,High
Sentry improper error handling leaks Application Integration Client Secret,https://github.com/advisories/GHSA-v5h2-q2w4-gpcx,Moderate
Tornado has an HTTP cookie parsing DoS vulnerability,https://github.com/advisories/GHSA-8w49-h785-mj3c,High
GeoNode Server Side Request forgery,https://github.com/advisories/GHSA-rmxg-6qqf-x8mr,High
LLama Factory Remote OS Command Injection Vulnerability,https://github.com/advisories/GHSA-hj3w-wrh4-44vp,High
Litestar allows unbounded resource consumption (DoS vulnerability),https://github.com/advisories/GHSA-gjcc-jvgw-wvwj,High
django CMS Attributes Field Cross-site Scripting,https://github.com/advisories/GHSA-vxcv-4xvf-pc22,Moderate
django Filer Unrestricted Upload of File with Dangerous Type,https://github.com/advisories/GHSA-j4v3-wwwx-5gqv,Moderate
HTML Cleaner allows crafted scripts in special contexts like svg or math to pass through,https://github.com/advisories/GHSA-5jfw-gq64-q45f,High
aiohttp allows request smuggling due to incorrect parsing of chunk extensions,https://github.com/advisories/GHSA-8495-4g3g-x7pr,Moderate
aiohttp has a memory leak when middleware is enabled when requesting a resource with a non-allowed method,https://github.com/advisories/GHSA-27mf-ghqm-j3j8,Moderate
cobbler allows anyone to connect to cobbler XML-RPC server with known password and make changes,https://github.com/advisories/GHSA-m26c-fcgh-cp6h,Critical
django CMS Cross-Site Scripting (XSS),https://github.com/advisories/GHSA-gv5h-5655-h4mv,Moderate
OpenStack improperly deletes access rules,https://github.com/advisories/GHSA-2ppf-2m6f-6v6f,Moderate
Improper Access Control in janeczku/calibre-web,https://github.com/advisories/GHSA-fj5v-w2jp-wqvj,Moderate
Generation of Error Message Containing Sensitive Information in janeczku/calibre-web,https://github.com/advisories/GHSA-m982-h4f8-g4hf,Moderate
Cross-site Scripting (XSS) - DOM in janeczku/calibre-web,https://github.com/advisories/GHSA-r735-9gc6-2hvq,Moderate
Apache Airflow: Sensitive configuration values are not masked in the logs by default,https://github.com/advisories/GHSA-46c3-5xc5-wwhv,High
ReDoS in giskard's transformation.py (GHSL-2024-324),https://github.com/advisories/GHSA-pjwm-cr36-mwv3,Moderate
Missing ratelimit on passwrod resets in zenml,https://github.com/advisories/GHSA-j3vq-pmp5-r5xj,Moderate
Salt preflight script could be attacker controlled,https://github.com/advisories/GHSA-4277-m35q-7c9w,Moderate
TorchGeo Remote Code Execution Vulnerability,https://github.com/advisories/GHSA-g5vp-j278-8pjh,High
LightGBM Remote Code Execution Vulnerability,https://github.com/advisories/GHSA-2586-f3p4-hq84,High
Ansible-Core vulnerable to content protections bypass,https://github.com/advisories/GHSA-99w6-3xph-cx78,Low
wasm3 uncontrolled memory allocation vulnerability,https://github.com/advisories/GHSA-fmq6-4w57-2w3v,Moderate
Apache Airflow vulnerable to Insertion of Sensitive Information Into Sent Data,https://github.com/advisories/GHSA-j857-2pwm-jjmm,Low
changedetection.io path traversal using file URI scheme without supplying hostname,https://github.com/advisories/GHSA-6jrf-rcjf-245r,High
Gradio vulnerable to arbitrary file read with File and UploadButton components,https://github.com/advisories/GHSA-rhm9-gp5p-5248,Moderate
codechecker authentication method confusion vulnerability allows logging in as the built-in root user from an external service,https://github.com/advisories/GHSA-fpm5-2wcj-vfr7,Critical
codechecker vulnerable to authentication bypass when using specifically crafted URLs,https://github.com/advisories/GHSA-f3f8-vx3w-hp5q,Critical
ansible-core Incorrect Authorization vulnerability,https://github.com/advisories/GHSA-32p4-gm2c-wmch,Moderate
OctoPrint has API key access in settings without reauthentication,https://github.com/advisories/GHSA-cc6x-8cc7-9953,Moderate
OctoPrint Vulnerable to Reflected XSS in Jinja2 Templates,https://github.com/advisories/GHSA-xvxq-g8hw-fx4g,Moderate
gradio Server Side Request Forgery vulnerability,https://github.com/advisories/GHSA-3gf9-wv65-gwh9,Moderate
Langflow vulnerable to remote code execution,https://github.com/advisories/GHSA-5p5r-57fx-pmfr,Moderate
AgentScope uses `eval`,https://github.com/advisories/GHSA-6p55-qr3j-mpgq,High
Access control vulnerable to user data deletion by anonynmous users,https://github.com/advisories/GHSA-g5vw-3h65-2q3v,Moderate
changedetection.io Path Traversal,https://github.com/advisories/GHSA-cwgg-57xj-g77r,Moderate
langflow has vulnerability in PythonCodeTool component,https://github.com/advisories/GHSA-56m6-4mhw-h3g5,High
Lollms vulnerable to Cross-site Scripting,https://github.com/advisories/GHSA-cm59-8rmv-f2cj,Moderate
Langchain SQL Injection vulnerability,https://github.com/advisories/GHSA-45pg-36p6-83v9,Low
Waitress has request processing race condition in HTTP pipelining with invalid first request,https://github.com/advisories/GHSA-9298-4cf8-g4wj,Critical
Waitress vulnerable to DoS leading to high CPU usage/resource exhaustion,https://github.com/advisories/GHSA-3f84-rpwh-47g6,High
Duplicate Advisory: pyload-ng vulnerable to RCE with js2py sandbox escape,https://github.com/advisories/GHSA-25pw-q952-x37g,High
MPXJ has a Potential Path Traversal Vulnerability,https://github.com/advisories/GHSA-j945-c44v-97g6,Moderate
pyLoad vulnerable to remote code execution by download to /.pyload/scripts using /flashgot API,https://github.com/advisories/GHSA-w7hq-f2pj-c53g,High
Werkzeug possible resource exhaustion when parsing file data in forms,https://github.com/advisories/GHSA-q34m-jh98-gwm2,Moderate
Werkzeug safe_join not safe on Windows,https://github.com/advisories/GHSA-f9vj-2wh5-fj8j,Moderate
The Snowflake Connector for Python stores sensitive data in logs,https://github.com/advisories/GHSA-5vvg-pvhp-hv2m,Moderate
curl_cffi bundles a version of libcurl affected by High Severity vulnerability,https://github.com/advisories/GHSA-3vpc-4p9p-47hc,High
Flair allows arbitrary code execution,https://github.com/advisories/GHSA-9rw2-jf8x-cgwm,Moderate
Exiv2  has a denial of service due to unbounded recursion in QuickTimeVideo::multipleEntriesDecoder,https://github.com/advisories/GHSA-crmj-qh74-2r36,Moderate
Exiv2 has an out-of-bounds read in QuickTimeVideo::NikonTagsDecoder,https://github.com/advisories/GHSA-g9xm-7538-mq8w,Moderate
MySQL Connector/Python connector takeover vulnerability,https://github.com/advisories/GHSA-hgjp-83m4-h4fj,High
Starlette Denial of service (DoS) via multipart/form-data,https://github.com/advisories/GHSA-f96h-pmfr-66vw,High
changedetection.io has a Server Side Template Injection using Jinja2 which allows Remote Command Execution,https://github.com/advisories/GHSA-4r7v-whpg-8rx3,Critical
OpenCanary Executes Commands From Potentially Writable Config File,https://github.com/advisories/GHSA-pf5v-pqfv-x8jj,Moderate
Lord of Large Language Models (LoLLMs)  path traversal vulnerability in the api open_personality_folder endpoint,https://github.com/advisories/GHSA-6h64-g7cj-hj56,Moderate
Lord of Large Language Models (LoLLMs) Server path traversal vulnerability in lollms_file_system.py,https://github.com/advisories/GHSA-7pgr-32fx-c6x9,Low
Gradio's dropdown component pre-process step does not limit the values to those in the dropdown list,https://github.com/advisories/GHSA-26jh-r8g2-6fpr,Low
"Gradio has an XSS on every Gradio server via upload of HTML files, JS files, or SVG files",https://github.com/advisories/GHSA-gvv6-33j7-884g,Moderate
Gradio uses insecure communication between the FRP client and server,https://github.com/advisories/GHSA-279j-x4gx-hfrh,High
Gradio has a race condition in update_root_in_config may redirect user traffic,https://github.com/advisories/GHSA-xh2x-3mrm-fwqm,High
Gradio performs a non-constant-time comparison when comparing hashes,https://github.com/advisories/GHSA-j757-pf57-f8r4,Moderate
Gradio has several components with post-process steps allow arbitrary file leaks,https://github.com/advisories/GHSA-4q3c-cj7g-jcwf,Moderate
Gradio lacks integrity checking on the downloaded FRP client,https://github.com/advisories/GHSA-8c87-gvhj-xm8m,High
"In Gradio, the `enable_monitoring` flag set to `False` does not disable monitoring",https://github.com/advisories/GHSA-hm3c-93pg-4cxw,Low
Gradio vulnerable to SSRF in the path parameter of /queue/join,https://github.com/advisories/GHSA-576c-3j53-r9jj,Moderate
Gradio has a one-level read path traversal in `/custom_component`,https://github.com/advisories/GHSA-37qc-qgx6-9xjv,Moderate
Gradio's CORS origin validation accepts the null origin,https://github.com/advisories/GHSA-89v2-pqfv-c5r9,Moderate
Gradio's `is_in_or_equal` function may be bypassed,https://github.com/advisories/GHSA-77xq-6g77-h274,Moderate
Gradios's CORS origin validation is not performed when the request has a cookie,https://github.com/advisories/GHSA-3c67-5hwx-f6wx,High
open-webui allows enumeration of file names and traversal of directories by observing the error messages,https://github.com/advisories/GHSA-mq92-jr35-ffpc,Low
open-webui allows writing and deleting arbitrary files,https://github.com/advisories/GHSA-54f4-v6v9-9q82,Moderate
open-webui Insecure Direct Object Reference (IDOR) vulnerability,https://github.com/advisories/GHSA-xcvc-5hgv-phqg,Moderate
DeepSpeed Remote Code Execution Vulnerability,https://github.com/advisories/GHSA-8cp5-3rf8-8gfh,High
xhtml2pdf Denial of Service via crafted string,https://github.com/advisories/GHSA-jj5c-hhrg-vv5h,Moderate
Django allows enumeration of user e-mail addresses,https://github.com/advisories/GHSA-rrqc-c2jx-6jgv,Moderate
Django vulnerable to denial-of-service attack via the urlize() and urlizetrunc() template filters,https://github.com/advisories/GHSA-5hgc-2vfp-mqvc,Moderate
OpenStack Ironic fails to verify checksums of supplied image_source URLs,https://github.com/advisories/GHSA-8h22-6qwx-q4w9,Moderate
OpenC3 stores passwords in clear text (`GHSL-2024-129`),https://github.com/advisories/GHSA-4xqv-47rm-37mm,Moderate
OpenC3 Path Traversal via screen controller (`GHSL-2024-127`),https://github.com/advisories/GHSA-8jxr-mccc-mwg8,High
OpenC3 Cross-site Scripting in Login functionality (`GHSL-2024-128`),https://github.com/advisories/GHSA-vfj8-5pj7-2f9g,Moderate
Inventree Server-Side Request Forgery vulnerability exposes server port/internal IP,https://github.com/advisories/GHSA-vx3h-qwqw-r2wq,Moderate
RestrictedPython information leakage via `AttributeError.obj` and the `string` module,https://github.com/advisories/GHSA-5rfv-66g4-jr8h,High
Inefficient Regular Expression Complexity in langflow,https://github.com/advisories/GHSA-355v-2rjx-fpx7,Moderate
Gradio allows users to access arbitrary files,https://github.com/advisories/GHSA-m842-4qm8-7gpq,Critical
Heap-based Buffer Overflow in sqlite-vec,https://github.com/advisories/GHSA-vrcx-gx3g-j3h8,High
Cross-Site Request Forgery (CSRF) in strawberry-graphql,https://github.com/advisories/GHSA-79gp-q4wv-33fr,Moderate
OAuth2 client ID and secret exposed through the web browser,https://github.com/advisories/GHSA-jm9x-rx9x-wpqj,High
Prevent XSS from Confidant API call,https://github.com/advisories/GHSA-rxq8-q85f-m866,Moderate
Reverb use after free vulnerability,https://github.com/advisories/GHSA-w69q-w4h4-2fx8,Moderate
LangChain Experimental Eval Injection vulnerability,https://github.com/advisories/GHSA-p2qj-r53j-h3xj,Critical
Mesop has a local file Inclusion via static file serving functionality,https://github.com/advisories/GHSA-pmv9-3xqp-8w42,High
sqlitedict insecure deserialization vulnerability,https://github.com/advisories/GHSA-g4r7-86gm-pgqc,High
Guardrails has an arbitrary code execution vulnerability,https://github.com/advisories/GHSA-w392-75q8-vr67,High
Heap-based Buffer Overflow in MicroPython,https://github.com/advisories/GHSA-74qm-4v7r-jw2f,Moderate
Use After Free in MicroPython,https://github.com/advisories/GHSA-pwwp-3q7j-9mx8,Moderate
heap-buffer-overflow in MicroPython,https://github.com/advisories/GHSA-vh3x-525m-jp4r,Moderate
vLLM denial of service vulnerability,https://github.com/advisories/GHSA-w2r7-9579-27hf,High
vLLM Denial of Service via the best_of parameter,https://github.com/advisories/GHSA-wc36-9694-f9rf,Moderate
Sentry improperly authorizes muting of alert rules,https://github.com/advisories/GHSA-v345-w9f2-mpm5,High
Sentry improperly authorizes deletion of user issue alert notifications,https://github.com/advisories/GHSA-54m3-95j9-v89j,High
LangChain pickle deserialization of untrusted data,https://github.com/advisories/GHSA-f2jm-rw3h-6phg,High
Composio Code Injection Vulnerability,https://github.com/advisories/GHSA-mrmh-3hqh-pfw7,Moderate
Composio Path Traversal vulnerability,https://github.com/advisories/GHSA-66r2-xm28-74w9,Moderate
D-Tale Command Execution Vulnerability,https://github.com/advisories/GHSA-fg5m-m723-7mv6,Moderate
Aim Stored XSS through TEXT EXPLORER,https://github.com/advisories/GHSA-pmhg-f7wc-c97m,Moderate
Ansible vulnerable to Insertion of Sensitive Information into Log File,https://github.com/advisories/GHSA-jpxc-vmjf-9fcj,High
LiteLLM Server-Side Request Forgery (SSRF) vulnerability,https://github.com/advisories/GHSA-g26j-5385-hhw3,High
Cleanlab Deserialization of Untrusted Data vulnerability,https://github.com/advisories/GHSA-8cm9-rrgc-4pcj,High
MindsDB Eval Injection vulnerability,https://github.com/advisories/GHSA-wf9g-c67g-h4ch,High
MindsDB Deserialization of Untrusted Data vulnerability,https://github.com/advisories/GHSA-q9r8-89xr-4xv4,High
MindsDB Deserialization of Untrusted Data vulnerability,https://github.com/advisories/GHSA-7vhh-gfjc-x8rm,High
MindsDB Deserialization of Untrusted Data vulnerability,https://github.com/advisories/GHSA-7vhj-pfwv-hx3w,High
MindsDB Deserialization of Untrusted Data vulnerability,https://github.com/advisories/GHSA-fr9q-rgwq-g5r5,High
MindsDB Cross-site Scripting vulnerability,https://github.com/advisories/GHSA-32fj-r8qw-r8w8,Moderate
Refuel Autolab Eval Injection vulnerability,https://github.com/advisories/GHSA-g2m8-f3x2-qprw,High
MindsDB Eval Injection vulnerability,https://github.com/advisories/GHSA-c85f-pcx6-2ghm,High
MindsDB Eval Injection vulnerability,https://github.com/advisories/GHSA-crmg-rp64-5cm3,High
MindsDB Eval Injection vulnerability,https://github.com/advisories/GHSA-9gq6-6936-885w,High
MindsDB Eval Injection vulnerability,https://github.com/advisories/GHSA-v6g6-3cm3-vf6c,High
MindsDB Eval Injection vulnerability,https://github.com/advisories/GHSA-wcjw-3v6p-4v3r,High
Refuel Autolab Eval Injection vulnerability,https://github.com/advisories/GHSA-4fgp-7vvm-m4jf,High
Sensitive Information Exposure Through Insecure Logging For Secrets Like Metadata.DockerBuildArgs,https://github.com/advisories/GHSA-rjc6-vm4h-85cg,Moderate
AWS SageMaker Training Toolkit logs CodeArtifact Authorization token,https://github.com/advisories/GHSA-635v-pc42-fr74,Moderate
AutoGPT bypass of the shell commands denylist settings,https://github.com/advisories/GHSA-g84q-54hf-36rg,Critical
D-Tale vulnerable to Remote Code Execution through the Query input on Chart Builder,https://github.com/advisories/GHSA-pw44-4h99-wqff,Moderate
pyload-ng vulnerable to RCE with js2py sandbox escape,https://github.com/advisories/GHSA-r9pp-r4xf-597r,Critical
Apache Airflow vulnerable to Execution with Unnecessary Privileges,https://github.com/advisories/GHSA-92xg-gmrq-5c3w,High
